who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
61153000,Q685925,10th President of Guyana,2020-08-02,,Q5230470,David A. Granger,,,0
61153000,,Minister of Housing and Water,2009-01-07,2015-05-20,,Harrinarine Nawbatt,,Ronald Bulkaan,1
61153000,,,,,,,,,2
