who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
65992906,,Minister of Education,2020-08-05,,Nicolette Henry,Nicolette Henry,,,0
65992906,,,2011-12-05,2015-05-16,Shaik Baksh,Shaik Baksh,,,1
