who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
42738347,,,,,,,,,0
42738347,Q56063486,Attorney General and Minister of Legal Affairs,2020-08-05,,,Basil Williams,,,1
42738347,,,2011,2015,,Charles Ramson,,Basil Williams,2
