who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
65976331,Guyana,Minister of Amerindian Affairs in Guyana,2020-08-05,,Q62733439,Sydney Allicock,,,0
65976331,,,2008-01-04,2015-05-15,Carolyn Rodrigues,Carolyn Rodrigues,Q62733439,Sydney Allicock,1
