who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
66937022,Ministry of Finance (Guyana),Minister of Finance,2020-11-05,,Q62733615,Winston Jordan,,,0
66937022,,,2006-08-09,2015-05-16,Saisnarine Kowlessar,Saisnarine Kowlessar,Q62733615,Winston Jordan,1
66937022,National Assembly of Guyana,Member of the National Assembly,1992-12-17,,,,,,2
