item,itemLabel,startDate,endDate,sourceDate,psid
Q57697,Sam Hinds,1999-08-11,2015-05-20,,Q57697-FE28EC30-2CF7-4CDF-8D8F-8A2CC4CF1CC4
Q6915896,Moses Nagamootoo,2015-05-20,2020-08-02,,Q6915896-d35ccb7a-40b7-bcd2-14f2-6c6fd8a9d67f
Q98053664,Mark Phillips,2020-08-03,,,Q98053664-3595a0db-4036-1fa7-d6d3-7134a8e61fc7
