item,itemLabel,startDate,endDate,sourceDate,psid
Q57697,Sam Hinds,1997-12,2015-05,2022-10-10,Q57697-44B29115-2AAC-4897-B765-9BD200C3DBDF
Q7306955,Reepu Daman Persaud,1999-08,2011-12,2022-10-10,Q7306955-8E281796-96D1-4B12-BE89-B721FF336981
Q53848199,Carl Barrington Greenidge,2015-05,2019-04-25,,Q53848199-8EBFA3ED-4C27-45E3-ABB5-8127E2237297
Q62733422,Khemraj Ramjattan,2015-05,2020-08-02,2022-10-10,Q62733422-94F6BE4A-2A52-4C28-A0FA-DF3293FA18E0
Q62733439,Sydney Allicock,2015-05,2020-08-02,2022-10-10,Q62733439-F4D84D49-B866-406A-9CDD-133C771E2778
Q6915896,Moses Nagamootoo,2015-05,2020-08-02,2022-10-10,Q6915896-5F72B102-314E-4A88-B4F1-F3A8C2975935
Q212760,Bharrat Jagdeo,2020-08-02,,,Q212760-48F14B0E-38AF-4875-B2D9-02AFABA0416B
Q98053664,Mark Phillips,2020-08-02,,,Q98053664-B17CF0C4-0D26-492E-9BC1-82C8790990C6
